"[[60.0, 20.0], [110.0, 0.0], [150.0, 50.0], [120.0, 100.0], [120.0, 130.0], [0.0, 130.0], [0.0, 110.0], [20.0, 100.0], [30.0, 100.0]]","[[60.0, 0.0], [60.0, 20.0], [110.0, 20.0], [110.0, 0.0], [230.0, 0.0], [200.0, 30.0], [200.0, 50.0], [80.0, 100.0], [80.0, 150.0], [50.0, 150.0], [0.0, 70.0]]","[[57.87481804949053, -75.03639010189228], [97.87481804949053, -25.03639010189228], [147.87481804949053, 54.96360989810772], [117.87481804949053, 104.96360989810772], [117.87481804949053, 134.96360989810773], [57.87481804949053, 204.96360989810773], [7.874818049490528, 204.96360989810773], [-62.12518195050947, 204.96360989810773], [-112.12518195050947, 204.96360989810773], [-232.12518195050947, 204.96360989810773], [-232.12518195050947, 184.96360989810773], [-202.12518195050947, 154.96360989810773], [-202.12518195050947, 134.96360989810773], [-183.66364348897102, 125.7328406673385], [-172.12518195050947, 94.96360989810772], [-154.12518195050947, 76.96360989810772], [-142.12518195050947, 44.96360989810772], [-44.3474041727317, 4.222869157366986], [-22.12518195050947, -55.03639010189228], [27.87481804949053, -75.03639010189228]]"
"[[60.0, 20.0], [110.0, 0.0], [150.0, 50.0], [120.0, 100.0], [120.0, 130.0], [0.0, 130.0], [0.0, 110.0], [20.0, 100.0], [30.0, 100.0]]","[[0.0, 0.0], [60.0, 0.0], [60.0, 160.0], [20.0, 160.0], [20.0, 70.0], [0.0, 50.0]]","[[67.87481804949053, -75.03639010189228], [107.87481804949053, -25.03639010189228], [107.87481804949053, 59.96360989810772], [127.87481804949053, 84.96360989810772], [127.87481804949053, 134.96360989810773], [97.87481804949053, 184.96360989810773], [97.87481804949053, 214.96360989810773], [37.87481804949053, 214.96360989810773], [-22.12518195050947, 214.96360989810773], [-82.12518195050947, 214.96360989810773], [-82.12518195050947, 194.96360989810773], [-82.12518195050947, 54.96360989810772], [-82.12518195050947, 34.96360989810772], [-62.12518195050947, 24.96360989810772], [-52.12518195050947, 24.96360989810772], [-22.12518195050947, -55.03639010189228], [27.87481804949053, -75.03639010189228]]"
"[[60.0, 20.0], [110.0, 0.0], [150.0, 50.0], [120.0, 100.0], [120.0, 130.0], [0.0, 130.0], [0.0, 110.0], [20.0, 100.0], [30.0, 100.0]]","[[60.0, 20.0], [110.0, 0.0], [150.0, 50.0], [120.0, 100.0], [120.0, 130.0], [0.0, 130.0], [0.0, 110.0], [20.0, 100.0], [30.0, 100.0]]","[[147.87481804949053, -75.03639010189228], [187.87481804949053, -25.03639010189228], [187.87481804949053, -5.03639010189228], [157.87481804949053, 44.96360989810772], [157.87481804949053, 54.96360989810772], [157.87481804949053, 74.96360989810772], [137.87481804949053, 84.96360989810772], [127.87481804949053, 84.96360989810772], [97.87481804949053, 164.96360989810773], [47.87481804949053, 184.96360989810773], [-72.12518195050947, 184.96360989810773], [-112.12518195050947, 134.96360989810773], [-112.12518195050947, 114.96360989810772], [-82.12518195050947, 64.96360989810772], [-82.12518195050947, 54.96360989810772], [-82.12518195050947, 34.96360989810772], [-62.12518195050947, 24.96360989810772], [-52.12518195050947, 24.96360989810772], [-22.12518195050947, -55.03639010189228], [27.87481804949053, -75.03639010189228]]"
"[[60.0, 20.0], [110.0, 0.0], [150.0, 50.0], [120.0, 100.0], [120.0, 130.0], [0.0, 130.0], [0.0, 110.0], [20.0, 100.0], [30.0, 100.0]]","[[0.0, 80.0], [0.0, 20.0], [30.0, 0.0], [50.0, 30.0], [80.0, 60.0], [110.0, 60.0], [110.0, 80.0]]","[[67.87481804949053, -25.03639010189228], [67.87481804949053, 34.96360989810772], [37.87481804949053, 84.96360989810772], [37.87481804949053, 114.96360989810772], [7.874818049490528, 134.96360989810773], [-112.12518195050947, 134.96360989810773], [-132.12518195050947, 104.96360989810772], [-162.12518195050947, 74.96360989810772], [-192.12518195050947, 74.96360989810772], [-192.12518195050947, 54.96360989810772], [-192.12518195050947, 34.96360989810772], [-172.12518195050947, 24.96360989810772], [-162.12518195050947, 24.96360989810772], [-132.12518195050947, -55.03639010189228], [-82.12518195050947, -75.03639010189228], [27.87481804949053, -75.03639010189228]]"
"[[60.0, 20.0], [110.0, 0.0], [150.0, 50.0], [120.0, 100.0], [120.0, 130.0], [0.0, 130.0], [0.0, 110.0], [20.0, 100.0], [30.0, 100.0]]","[[0.0, 50.0], [40.0, 0.0], [60.0, 0.0], [20.0, 50.0], [60.0, 100.0], [40.0, 100.0]]","[[47.87481804949053, -75.03639010189228], [87.87481804949053, -25.03639010189228], [127.87481804949053, 24.96360989810772], [97.87481804949053, 74.96360989810772], [97.87481804949053, 104.96360989810772], [57.87481804949053, 154.96360989810773], [37.87481804949053, 154.96360989810773], [-62.12518195050947, 154.96360989810773], [-82.12518195050947, 154.96360989810773], [-82.12518195050947, 134.96360989810773], [-50.12518195050947, 94.96360989810772], [-82.12518195050947, 54.96360989810772], [-82.12518195050947, 34.96360989810772], [-62.12518195050947, 24.96360989810772], [-52.12518195050947, 24.96360989810772], [-22.12518195050947, -55.03639010189228], [27.87481804949053, -75.03639010189228]]"
"[[60.0, 20.0], [110.0, 0.0], [150.0, 50.0], [120.0, 100.0], [120.0, 130.0], [0.0, 130.0], [0.0, 110.0], [20.0, 100.0], [30.0, 100.0]]","[[110.0, 0.0], [170.0, 0.0], [170.0, 50.0], [150.0, 50.0], [150.0, 80.0], [170.0, 80.0], [170.0, 100.0], [140.0, 100.0], [30.0, 150.0], [0.0, 120.0], [20.0, 110.0], [30.0, 80.0], [60.0, 80.0]]","[[57.87481804949053, -45.03639010189228], [97.87481804949053, 4.96360989810772], [67.87481804949053, 54.96360989810772], [67.87481804949053, 84.96360989810772], [47.87481804949053, 94.96360989810772], [37.87481804949053, 124.96360989810772], [7.874818049490528, 124.96360989810772], [-42.12518195050947, 204.96360989810773], [-102.12518195050947, 204.96360989810773], [-162.12518195050947, 204.96360989810773], [-222.12518195050947, 204.96360989810773], [-222.12518195050947, 184.96360989810773], [-222.12518195050947, 154.96360989810773], [-222.12518195050947, 134.96360989810773], [-202.12518195050947, 124.96360989810772], [-222.12518195050947, 124.96360989810772], [-222.12518195050947, 104.96360989810772], [-222.12518195050947, 84.96360989810772], [-202.12518195050947, 74.96360989810772], [-192.12518195050947, 74.96360989810772], [-162.12518195050947, -5.03639010189228], [-112.12518195050947, -25.03639010189228], [-88.12518195050947, -25.03639010189228], [-22.12518195050947, -55.03639010189228], [27.87481804949053, -75.03639010189228]]"
"[[60.0, 20.0], [110.0, 0.0], [150.0, 50.0], [120.0, 100.0], [120.0, 130.0], [0.0, 130.0], [0.0, 110.0], [20.0, 100.0], [30.0, 100.0]]","[[0.0, 80.0], [0.0, 0.0], [50.0, 0.0], [120.0, 70.0], [120.0, 80.0]]","[[67.87481804949053, -25.03639010189228], [67.87481804949053, 54.96360989810772], [37.87481804949053, 104.96360989810772], [37.87481804949053, 134.96360989810773], [-12.125181950509472, 134.96360989810773], [-82.12518195050947, 134.96360989810773], [-132.12518195050947, 134.96360989810773], [-202.12518195050947, 64.96360989810772], [-202.12518195050947, 54.96360989810772], [-202.12518195050947, 44.96360989810772], [-202.12518195050947, 34.96360989810772], [-182.12518195050947, 24.96360989810772], [-172.12518195050947, 24.96360989810772], [-142.12518195050947, -55.03639010189228], [-92.12518195050947, -75.03639010189228], [27.87481804949053, -75.03639010189228]]"
"[[60.0, 20.0], [110.0, 0.0], [150.0, 50.0], [120.0, 100.0], [120.0, 130.0], [0.0, 130.0], [0.0, 110.0], [20.0, 100.0], [30.0, 100.0]]","[[0.0, 130.0], [0.0, 0.0], [100.0, 0.0], [100.0, 130.0]]","[[67.87481804949053, -25.03639010189228], [67.87481804949053, 104.96360989810772], [37.87481804949053, 154.96360989810773], [37.87481804949053, 184.96360989810773], [-62.12518195050947, 184.96360989810773], [-82.12518195050947, 184.96360989810773], [-182.12518195050947, 184.96360989810773], [-182.12518195050947, 164.96360989810773], [-182.12518195050947, 54.96360989810772], [-182.12518195050947, 34.96360989810772], [-162.12518195050947, 24.96360989810772], [-152.12518195050947, 24.96360989810772], [-122.12518195050947, -55.03639010189228], [-72.12518195050947, -75.03639010189228], [27.87481804949053, -75.03639010189228]]"
"[[60.0, 20.0], [110.0, 0.0], [150.0, 50.0], [120.0, 100.0], [120.0, 130.0], [0.0, 130.0], [0.0, 110.0], [20.0, 100.0], [30.0, 100.0]]","[[0.0, 50.0], [0.0, 0.0], [70.0, 0.0], [70.0, 50.0]]","[[67.87481804949053, -25.03639010189228], [67.87481804949053, 24.96360989810772], [37.87481804949053, 74.96360989810772], [37.87481804949053, 104.96360989810772], [-32.12518195050947, 104.96360989810772], [-82.12518195050947, 104.96360989810772], [-152.12518195050947, 104.96360989810772], [-152.12518195050947, 84.96360989810772], [-152.12518195050947, 54.96360989810772], [-152.12518195050947, 34.96360989810772], [-132.12518195050947, 24.96360989810772], [-122.12518195050947, 24.96360989810772], [-92.12518195050947, -55.03639010189228], [-42.12518195050947, -75.03639010189228], [27.87481804949053, -75.03639010189228]]"
"[[0.0, 80.0], [0.0, 20.0], [30.0, 0.0], [50.0, 30.0], [80.0, 60.0], [110.0, 60.0], [110.0, 80.0]]","[[0.0, 0.0], [50.0, 0.0], [50.0, 130.0], [0.0, 130.0]]","[[39.00990099009901, -51.78217821782178], [59.00990099009901, -21.78217821782178], [89.00990099009901, 8.21782178217822], [119.00990099009901, 8.21782178217822], [119.00990099009901, 28.21782178217822], [119.00990099009901, 138.21782178217822], [119.00990099009901, 158.21782178217822], [69.00990099009901, 158.21782178217822], [9.009900990099013, 158.21782178217822], [-40.99009900990099, 158.21782178217822], [-40.99009900990099, 98.21782178217822], [-40.99009900990099, 28.21782178217822], [-40.99009900990099, -31.78217821782178], [-10.990099009900987, -51.78217821782178]]"
"[[0.0, 80.0], [0.0, 20.0], [30.0, 0.0], [50.0, 30.0], [80.0, 60.0], [110.0, 60.0], [110.0, 80.0]]","[[90.0, 0.0], [130.0, 10.0], [170.0, 50.0], [180.0, 90.0], [170.0, 130.0], [130.0, 170.0], [90.0, 180.0], [50.0, 170.0], [10.0, 130.0], [0.0, 90.0], [10.0, 50.0], [50.0, 10.0]]","[[29.009900990099013, -41.78217821782178], [69.00990099009901, -1.7821782178217802], [77.00990099009901, 10.21782178217822], [109.00990099009901, 18.21782178217822], [149.00990099009903, 58.21782178217822], [159.00990099009903, 98.21782178217822], [159.00990099009903, 118.21782178217822], [149.00990099009903, 158.21782178217822], [109.00990099009901, 198.21782178217822], [69.00990099009901, 208.21782178217822], [-40.99009900990099, 208.21782178217822], [-80.99009900990099, 198.21782178217822], [-120.99009900990099, 158.21782178217822], [-130.99009900990097, 118.21782178217822], [-130.99009900990097, 58.21782178217822], [-120.99009900990099, 18.21782178217822], [-80.99009900990099, -21.78217821782178], [-50.99009900990099, -41.78217821782178], [-10.990099009900987, -51.78217821782178]]"
"[[0.0, 80.0], [0.0, 20.0], [30.0, 0.0], [50.0, 30.0], [80.0, 60.0], [110.0, 60.0], [110.0, 80.0]]","[[20.0, 0.0], [60.0, 0.0], [80.0, 20.0], [80.0, 90.0], [60.0, 110.0], [20.0, 110.0], [0.0, 90.0], [0.0, 20.0]]","[[29.009900990099013, -51.78217821782178], [49.00990099009901, -31.78217821782178], [69.00990099009901, -1.7821782178217802], [79.00990099009901, 8.21782178217822], [109.00990099009901, 8.21782178217822], [129.00990099009903, 28.21782178217822], [129.00990099009903, 48.21782178217822], [129.00990099009903, 98.21782178217822], [129.00990099009903, 118.21782178217822], [109.00990099009901, 138.21782178217822], [69.00990099009901, 138.21782178217822], [-0.9900990099009874, 138.21782178217822], [-40.99009900990099, 138.21782178217822], [-60.99009900990099, 118.21782178217822], [-60.99009900990099, 58.21782178217822], [-60.99009900990099, 48.21782178217822], [-60.99009900990099, -11.78217821782178], [-40.99009900990099, -31.78217821782178], [-10.990099009900987, -51.78217821782178]]"
"[[0.0, 80.0], [0.0, 20.0], [30.0, 0.0], [50.0, 30.0], [80.0, 60.0], [110.0, 60.0], [110.0, 80.0]]","[[0.0, 0.0], [50.0, 0.0], [50.0, 60.0], [0.0, 60.0]]","[[39.00990099009901, -51.78217821782178], [59.00990099009901, -21.78217821782178], [89.00990099009901, 8.21782178217822], [119.00990099009901, 8.21782178217822], [119.00990099009901, 28.21782178217822], [119.00990099009901, 68.21782178217822], [119.00990099009901, 88.21782178217822], [69.00990099009901, 88.21782178217822], [9.009900990099013, 88.21782178217822], [-40.99009900990099, 88.21782178217822], [-40.99009900990099, 28.21782178217822], [-40.99009900990099, -31.78217821782178], [-10.990099009900987, -51.78217821782178]]"
"[[0.0, 80.0], [0.0, 20.0], [30.0, 0.0], [50.0, 30.0], [80.0, 60.0], [110.0, 60.0], [110.0, 80.0]]","[[50.0, 0.0], [70.0, 0.0], [40.0, 30.0], [20.0, 60.0], [20.0, 90.0], [40.0, 120.0], [70.0, 150.0], [50.0, 150.0], [20.0, 120.0], [0.0, 90.0], [0.0, 60.0], [20.0, 30.0]]","[[9.009900990099013, -51.78217821782178], [39.00990099009901, -21.78217821782178], [59.00990099009901, 8.21782178217822], [69.00990099009901, 8.21782178217822], [89.00990099009901, 8.21782178217822], [119.00990099009901, 38.21782178217822], [139.00990099009903, 68.21782178217822], [139.00990099009903, 88.21782178217822], [139.00990099009903, 98.21782178217822], [139.00990099009903, 118.21782178217822], [119.00990099009901, 148.21782178217822], [89.00990099009901, 178.21782178217822], [69.00990099009901, 178.21782178217822], [-20.990099009900987, 178.21782178217822], [-40.99009900990099, 178.21782178217822], [-40.99009900990099, 118.21782178217822], [-10.990099009900987, 88.21782178217822], [-0.9900990099009874, 73.21782178217822], [-10.990099009900987, 58.21782178217822], [-40.99009900990099, 28.21782178217822], [-40.99009900990099, -31.78217821782178], [-10.990099009900987, -51.78217821782178]]"
"[[0.0, 80.0], [0.0, 20.0], [30.0, 0.0], [50.0, 30.0], [80.0, 60.0], [110.0, 60.0], [110.0, 80.0]]","[[0.0, 0.0], [80.0, 0.0], [80.0, 170.0], [0.0, 170.0]]","[[69.00990099009901, -51.78217821782178], [89.00990099009901, -21.78217821782178], [119.00990099009901, 8.21782178217822], [149.00990099009903, 8.21782178217822], [149.00990099009903, 28.21782178217822], [149.00990099009903, 178.21782178217822], [149.00990099009903, 198.21782178217822], [69.00990099009901, 198.21782178217822], [39.00990099009901, 198.21782178217822], [-40.99009900990099, 198.21782178217822], [-40.99009900990099, 138.21782178217822], [-40.99009900990099, 28.21782178217822], [-40.99009900990099, -31.78217821782178], [-10.990099009900987, -51.78217821782178]]"
"[[0.0, 80.0], [0.0, 20.0], [30.0, 0.0], [50.0, 30.0], [80.0, 60.0], [110.0, 60.0], [110.0, 80.0]]","[[0.0, 0.0], [50.0, 0.0], [60.0, 20.0], [60.0, 30.0], [30.0, 30.0], [30.0, 60.0], [80.0, 60.0], [80.0, 110.0], [0.0, 110.0]]","[[69.00990099009901, -51.78217821782178], [89.00990099009901, -21.78217821782178], [119.00990099009901, 8.21782178217822], [149.00990099009903, 8.21782178217822], [149.00990099009903, 28.21782178217822], [149.00990099009903, 118.21782178217822], [149.00990099009903, 138.21782178217822], [99.00990099009901, 138.21782178217822], [39.00990099009901, 138.21782178217822], [-10.990099009900987, 138.21782178217822], [-20.990099009900987, 118.21782178217822], [-20.990099009900987, 108.21782178217822], [-20.990099009900987, 78.21782178217822], [-40.99009900990099, 78.21782178217822], [-40.99009900990099, 28.21782178217822], [-40.99009900990099, 18.21782178217822], [-40.99009900990099, -31.78217821782178], [-10.990099009900987, -51.78217821782178]]"
"[[0.0, 80.0], [0.0, 20.0], [30.0, 0.0], [50.0, 30.0], [80.0, 60.0], [110.0, 60.0], [110.0, 80.0]]","[[0.0, 0.0], [10.0, 0.0], [30.0, 50.0], [30.0, 80.0], [10.0, 130.0], [0.0, 130.0], [0.0, 90.0], [20.0, 90.0], [20.0, 40.0], [0.0, 40.0]]","[[-0.9900990099009874, -51.78217821782178], [19.009900990099013, -21.78217821782178], [49.00990099009901, 8.21782178217822], [69.00990099009901, 8.21782178217822], [79.00990099009901, 8.21782178217822], [79.00990099009901, 28.21782178217822], [79.00990099009901, 48.21782178217822], [79.00990099009901, 68.21782178217822], [59.00990099009901, 68.21782178217822], [59.00990099009901, 98.21782178217822], [79.00990099009901, 98.21782178217822], [79.00990099009901, 118.21782178217822], [79.00990099009901, 138.21782178217822], [79.00990099009901, 158.21782178217822], [69.00990099009901, 158.21782178217822], [-30.990099009900987, 158.21782178217822], [-40.99009900990099, 158.21782178217822], [-60.99009900990099, 108.21782178217822], [-60.99009900990099, 78.21782178217822], [-60.99009900990099, 48.21782178217822], [-60.99009900990099, 18.21782178217822], [-40.99009900990099, -31.78217821782178], [-10.990099009900987, -51.78217821782178]]"
"[[0.0, 80.0], [0.0, 20.0], [30.0, 0.0], [50.0, 30.0], [80.0, 60.0], [110.0, 60.0], [110.0, 80.0]]","[[0.0, 0.0], [110.0, 0.0], [0.0, 100.0]]","[[9.009900990099013, -21.78217821782178], [39.00990099009901, 8.21782178217822], [69.00990099009901, 8.21782178217822], [69.00990099009901, 28.21782178217822], [69.00990099009901, 108.21782178217822], [69.00990099009901, 128.21782178217822], [-40.99009900990099, 128.21782178217822], [-150.99009900990097, 128.21782178217822], [-150.99009900990097, 68.21782178217822], [-40.99009900990099, -31.78217821782178], [-10.990099009900987, -51.78217821782178]]"
"[[0.0, 80.0], [0.0, 20.0], [30.0, 0.0], [50.0, 30.0], [80.0, 60.0], [110.0, 60.0], [110.0, 80.0]]","[[60.0, 0.0], [60.0, 20.0], [110.0, 20.0], [110.0, 0.0], [230.0, 0.0], [200.0, 30.0], [200.0, 50.0], [80.0, 100.0], [80.0, 150.0], [50.0, 150.0], [0.0, 70.0]]","[[19.009900990099013, -51.78217821782178], [39.00990099009901, -21.78217821782178], [69.00990099009901, 8.21782178217822], [99.00990099009901, 8.21782178217822], [149.00990099009903, 88.21782178217822], [149.00990099009903, 108.21782178217822], [89.00990099009901, 178.21782178217822], [39.00990099009901, 178.21782178217822], [-20.990099009900987, 178.21782178217822], [-70.99009900990099, 178.21782178217822], [-80.99009900990099, 178.21782178217822], [-190.99009900990097, 178.21782178217822], [-190.99009900990097, 118.21782178217822], [-160.99009900990097, 88.21782178217822], [-160.99009900990097, 68.21782178217822], [-130.99009900990097, 48.21782178217822], [-40.99009900990099, 10.71782178217822], [-40.99009900990099, -31.78217821782178], [-10.990099009900987, -51.78217821782178]]"
"[[0.0, 80.0], [0.0, 20.0], [30.0, 0.0], [50.0, 30.0], [80.0, 60.0], [110.0, 60.0], [110.0, 80.0]]","[[0.0, 0.0], [60.0, 0.0], [60.0, 160.0], [20.0, 160.0], [20.0, 70.0], [0.0, 50.0]]","[[29.009900990099013, -51.78217821782178], [49.00990099009901, -21.78217821782178], [79.00990099009901, 8.21782178217822], [109.00990099009901, 8.21782178217822], [109.00990099009901, 28.21782178217822], [109.00990099009901, 98.21782178217822], [129.00990099009903, 118.21782178217822], [129.00990099009903, 138.21782178217822], [129.00990099009903, 168.21782178217822], [129.00990099009903, 188.21782178217822], [69.00990099009901, 188.21782178217822], [19.009900990099013, 188.21782178217822], [-40.99009900990099, 188.21782178217822], [-40.99009900990099, 128.21782178217822], [-40.99009900990099, 28.21782178217822], [-40.99009900990099, -31.78217821782178], [-10.990099009900987, -51.78217821782178]]"
"[[0.0, 80.0], [0.0, 20.0], [30.0, 0.0], [50.0, 30.0], [80.0, 60.0], [110.0, 60.0], [110.0, 80.0]]","[[60.0, 20.0], [110.0, 0.0], [150.0, 50.0], [120.0, 100.0], [120.0, 130.0], [0.0, 130.0], [0.0, 110.0], [20.0, 100.0], [30.0, 100.0]]","[[109.00990099009901, -51.78217821782178], [129.00990099009903, -21.78217821782178], [159.00990099009903, 8.21782178217822], [189.00990099009903, 8.21782178217822], [189.00990099009903, 28.21782178217822], [189.00990099009903, 48.21782178217822], [169.00990099009903, 58.21782178217822], [159.00990099009903, 58.21782178217822], [129.00990099009903, 138.21782178217822], [79.00990099009901, 158.21782178217822], [-30.990099009900987, 158.21782178217822], [-70.99009900990099, 108.21782178217822], [-70.99009900990099, 48.21782178217822], [-40.99009900990099, -1.7821782178217802], [-40.99009900990099, -31.78217821782178], [-10.990099009900987, -51.78217821782178]]"
"[[0.0, 80.0], [0.0, 20.0], [30.0, 0.0], [50.0, 30.0], [80.0, 60.0], [110.0, 60.0], [110.0, 80.0]]","[[0.0, 80.0], [0.0, 20.0], [30.0, 0.0], [50.0, 30.0], [80.0, 60.0], [110.0, 60.0], [110.0, 80.0]]","[[9.009900990099013, -21.78217821782178], [39.00990099009901, 8.21782178217822], [69.00990099009901, 8.21782178217822], [69.00990099009901, 28.21782178217822], [69.00990099009901, 68.21782178217822], [69.00990099009901, 88.21782178217822], [39.00990099009901, 108.21782178217822], [-70.99009900990099, 108.21782178217822], [-90.99009900990099, 78.21782178217822], [-120.99009900990099, 48.21782178217822], [-150.99009900990097, 48.21782178217822], [-150.99009900990097, 28.21782178217822], [-150.99009900990097, -11.78217821782178], [-150.99009900990097, -31.78217821782178], [-120.99009900990099, -51.78217821782178], [-10.990099009900987, -51.78217821782178]]"
"[[0.0, 80.0], [0.0, 20.0], [30.0, 0.0], [50.0, 30.0], [80.0, 60.0], [110.0, 60.0], [110.0, 80.0]]","[[0.0, 50.0], [40.0, 0.0], [60.0, 0.0], [20.0, 50.0], [60.0, 100.0], [40.0, 100.0]]","[[9.009900990099013, -51.78217821782178], [49.00990099009901, -1.7821782178217802], [59.00990099009901, 8.21782178217822], [69.00990099009901, 8.21782178217822], [89.00990099009901, 8.21782178217822], [129.00990099009903, 58.21782178217822], [129.00990099009903, 78.21782178217822], [89.00990099009901, 128.21782178217822], [69.00990099009901, 128.21782178217822], [-20.990099009900987, 128.21782178217822], [-40.99009900990099, 128.21782178217822], [-40.99009900990099, 68.21782178217822], [-24.990099009900987, 48.21782178217822], [-40.99009900990099, 28.21782178217822], [-40.99009900990099, -31.78217821782178], [-10.990099009900987, -51.78217821782178]]"
"[[0.0, 80.0], [0.0, 20.0], [30.0, 0.0], [50.0, 30.0], [80.0, 60.0], [110.0, 60.0], [110.0, 80.0]]","[[110.0, 0.0], [170.0, 0.0], [170.0, 50.0], [150.0, 50.0], [150.0, 80.0], [170.0, 80.0], [170.0, 100.0], [140.0, 100.0], [30.0, 150.0], [0.0, 120.0], [20.0, 110.0], [30.0, 80.0], [60.0, 80.0]]","[[19.009900990099013, -21.78217821782178], [39.00990099009901, 8.21782178217822], [69.00990099009901, 8.21782178217822], [99.00990099009901, 38.21782178217822], [99.00990099009901, 58.21782178217822], [79.00990099009901, 68.21782178217822], [69.00990099009901, 98.21782178217822], [39.00990099009901, 98.21782178217822], [-10.990099009900987, 178.21782178217822], [-70.99009900990099, 178.21782178217822], [-120.99009900990099, 178.21782178217822], [-180.99009900990097, 178.21782178217822], [-180.99009900990097, 128.21782178217822], [-180.99009900990097, 118.21782178217822], [-180.99009900990097, 98.21782178217822], [-180.99009900990097, 78.21782178217822], [-180.99009900990097, 68.21782178217822], [-180.99009900990097, 38.21782178217822], [-180.99009900990097, 18.21782178217822], [-150.99009900990097, -1.7821782178217802], [-120.99009900990099, -1.7821782178217802], [-10.990099009900987, -51.78217821782178]]"
"[[0.0, 80.0], [0.0, 20.0], [30.0, 0.0], [50.0, 30.0], [80.0, 60.0], [110.0, 60.0], [110.0, 80.0]]","[[0.0, 80.0], [0.0, 0.0], [50.0, 0.0], [120.0, 70.0], [120.0, 80.0]]","[[9.009900990099013, -21.78217821782178], [39.00990099009901, 8.21782178217822], [69.00990099009901, 8.21782178217822], [69.00990099009901, 28.21782178217822], [69.00990099009901, 88.21782178217822], [69.00990099009901, 108.21782178217822], [19.009900990099013, 108.21782178217822], [-40.99009900990099, 108.21782178217822], [-90.99009900990099, 108.21782178217822], [-160.99009900990097, 38.21782178217822], [-160.99009900990097, 28.21782178217822], [-160.99009900990097, -21.78217821782178], [-160.99009900990097, -31.78217821782178], [-130.99009900990097, -51.78217821782178], [-10.990099009900987, -51.78217821782178]]"
"[[0.0, 80.0], [0.0, 20.0], [30.0, 0.0], [50.0, 30.0], [80.0, 60.0], [110.0, 60.0], [110.0, 80.0]]","[[0.0, 130.0], [0.0, 0.0], [100.0, 0.0], [100.0, 130.0]]","[[9.009900990099013, -21.78217821782178], [39.00990099009901, 8.21782178217822], [69.00990099009901, 8.21782178217822], [69.00990099009901, 28.21782178217822], [69.00990099009901, 138.21782178217822], [69.00990099009901, 158.21782178217822], [-30.990099009900987, 158.21782178217822], [-40.99009900990099, 158.21782178217822], [-140.99009900990097, 158.21782178217822], [-140.99009900990097, 98.21782178217822], [-140.99009900990097, 28.21782178217822], [-140.99009900990097, -31.78217821782178], [-110.99009900990099, -51.78217821782178], [-10.990099009900987, -51.78217821782178]]"
"[[0.0, 80.0], [0.0, 20.0], [30.0, 0.0], [50.0, 30.0], [80.0, 60.0], [110.0, 60.0], [110.0, 80.0]]","[[0.0, 50.0], [0.0, 0.0], [70.0, 0.0], [70.0, 50.0]]","[[9.009900990099013, -21.78217821782178], [39.00990099009901, 8.21782178217822], [69.00990099009901, 8.21782178217822], [69.00990099009901, 28.21782178217822], [69.00990099009901, 58.21782178217822], [69.00990099009901, 78.21782178217822], [-0.9900990099009874, 78.21782178217822], [-40.99009900990099, 78.21782178217822], [-110.99009900990099, 78.21782178217822], [-110.99009900990099, 28.21782178217822], [-110.99009900990099, 18.21782178217822], [-110.99009900990099, -31.78217821782178], [-80.99009900990099, -51.78217821782178], [-10.990099009900987, -51.78217821782178]]"
"[[0.0, 50.0], [40.0, 0.0], [60.0, 0.0], [20.0, 50.0], [60.0, 100.0], [40.0, 100.0]]","[[0.0, 0.0], [50.0, 0.0], [50.0, 130.0], [0.0, 130.0]]","[[30.0, -50.0], [60.0, -50.0], [80.0, -50.0], [80.0, 50.0], [80.0, 80.0], [80.0, 180.0], [60.0, 180.0], [30.0, 180.0], [10.0, 180.0], [-30.0, 130.0], [-30.0, 0.0], [10.0, -50.0]]"
"[[0.0, 50.0], [40.0, 0.0], [60.0, 0.0], [20.0, 50.0], [60.0, 100.0], [40.0, 100.0]]","[[90.0, 0.0], [130.0, 10.0], [170.0, 50.0], [180.0, 90.0], [170.0, 130.0], [130.0, 170.0], [90.0, 180.0], [50.0, 170.0], [10.0, 130.0], [0.0, 90.0], [10.0, 50.0], [50.0, 10.0]]","[[30.0, -50.0], [70.0, -40.0], [110.0, 0.0], [120.0, 40.0], [110.0, 80.0], [102.0, 90.0], [110.0, 100.0], [120.0, 140.0], [110.0, 180.0], [70.0, 220.0], [30.0, 230.0], [10.0, 230.0], [-30.0, 220.0], [-70.0, 180.0], [-110.0, 130.0], [-120.0, 90.0], [-110.0, 50.0], [-70.0, 0.0], [-30.0, -40.0], [10.0, -50.0]]"
"[[0.0, 50.0], [40.0, 0.0], [60.0, 0.0], [20.0, 50.0], [60.0, 100.0], [40.0, 100.0]]","[[20.0, 0.0], [60.0, 0.0], [80.0, 20.0], [80.0, 90.0], [60.0, 110.0], [20.0, 110.0], [0.0, 90.0], [0.0, 20.0]]","[[30.0, -50.0], [50.0, -50.0], [70.0, -50.0], [90.0, -30.0], [90.0, 40.0], [78.0, 55.0], [90.0, 70.0], [90.0, 140.0], [70.0, 160.0], [50.0, 160.0], [30.0, 160.0], [10.0, 160.0], [-10.0, 140.0], [-50.0, 90.0], [-50.0, 20.0], [-10.0, -30.0], [10.0, -50.0]]"
